CH1,CH2,CH3
-0.0102,4.6,0
-0.01018,4.6,0
-0.01016,4.8,0
-0.01014,4.8,0
-0.01012,4.8,0
-0.0101,4.8,0
-0.01008,4.8,0
-0.01006,4.8,0
-0.01004,5,0.2
-0.01002,4.8,0
-0.01,4.8,0
-0.00998,4.8,0
-0.00996,4.8,0
-0.00994,5,0
-0.00992,5,0
-0.0099,5,0
-0.00988,5,0
-0.00986,5,0
-0.00984,5,0.2
-0.00982,5,0
-0.0098,5,0
-0.00978,5,0
-0.00976,5,0
-0.00974,5,0
-0.00972,5,0
-0.0097,5,0
-0.00968,5,0
-0.00966,5,0
-0.00964,5,0
-0.00962,5.2,0.2
-0.0096,5,0
-0.00958,5,0
-0.00956,5,0.2
-0.00954,5,0.2
-0.00952,5,0
-0.0095,5,0.2
-0.00948,5,0.2
-0.00946,5.2,0
-0.00944,5,0
-0.00942,5,0
-0.0094,5,0
-0.00938,5,0
-0.00936,5,0
-0.00934,5,0
-0.00932,5,0
-0.0093,5,0
-0.00928,5,0
-0.00926,5,0
-0.00924,5,0
-0.00922,5,0
-0.0092,5,0
-0.00918,5,0
-0.00916,4.8,0
-0.00914,4.8,0
-0.00912,4.8,0
-0.0091,4.8,0.2
-0.00908,5,0
-0.00906,4.8,0
-0.00904,4.8,0
-0.00902,4.8,0
-0.009,4.8,0
-0.00898,4.8,0
-0.00896,4.8,0
-0.00894,4.8,0.2
-0.00892,4.6,0
-0.0089,4.6,0
-0.00888,4.8,0
-0.00886,4.6,0.2
-0.00884,4.6,0
-0.00882,4.6,0
-0.0088,4.6,0
-0.00878,4.6,0
-0.00876,4.6,0
-0.00874,4.4,0
-0.00872,4.4,0
-0.0087,4.6,0
-0.00868,4.4,0
-0.00866,4.4,0
-0.00864,4.2,0
-0.00862,4.4,0
-0.0086,4.2,0
-0.00858,4.2,0
-0.00856,4.2,0
-0.00854,4.2,0
-0.00852,4,0
-0.0085,4,0
-0.00848,4,0
-0.00846,4,0
-0.00844,4,0
-0.00842,3.8,0
-0.0084,3.8,0
-0.00838,3.8,0
-0.00836,3.8,0
-0.00834,3.8,0
-0.00832,3.8,0
-0.0083,3.6,0
-0.00828,3.6,0
-0.00826,3.6,0
-0.00824,3.6,0
-0.00822,3.4,0
-0.0082,3.6,0
-0.00818,3.4,0
-0.00816,3.4,0
-0.00814,3.2,0
-0.00812,3.2,0
-0.0081,3.2,0
-0.00808,3.2,0
-0.00806,3,0.2
-0.00804,3,0
-0.00802,3,0
-0.008,3,0
-0.00798,2.8,0
-0.00796,2.8,0
-0.00794,2.8,0
-0.00792,2.8,0
-0.0079,2.8,0
-0.00788,2.6,0
-0.00786,2.6,0
-0.00784,2.4,0.2
-0.00782,2.4,0
-0.0078,2.4,0.2
-0.00778,2.4,0
-0.00776,2.2,0
-0.00774,2.2,0
-0.00772,2.2,0
-0.0077,2.2,0
-0.00768,2.2,0
-0.00766,2,0
-0.00764,1.8,0
-0.00762,1.8,0
-0.0076,1.8,0
-0.00758,1.8,0
-0.00756,1.6,0
-0.00754,1.6,0
-0.00752,1.6,0
-0.0075,1.4,0
-0.00748,1.4,0
-0.00746,1.4,0
-0.00744,1.2,0
-0.00742,1.2,0
-0.0074,1.2,0
-0.00738,1,0
-0.00736,1,0
-0.00734,1,0
