CH1,CH2,CH3
9.5e-08,0.94,-0.24
9.52e-08,0.94,-0.24
9.54e-08,0.94,-0.24
9.56e-08,0.94,-0.24
9.58e-08,0.94,-0.24
9.6e-08,0.96,-0.24
9.62e-08,0.96,-0.24
9.64e-08,0.94,-0.24
9.66e-08,0.94,-0.24
9.68e-08,0.94,-0.24
9.7e-08,0.94,-0.24
9.72e-08,0.92,-0.24
9.74e-08,0.92,-0.24
9.76e-08,0.92,-0.24
9.78e-08,0.92,-0.24
9.8e-08,0.92,-0.24
9.82e-08,0.9,-0.24
9.84e-08,0.9,-0.24
9.86e-08,0.9,-0.24
9.88e-08,0.9,-0.24
9.9e-08,0.92,-0.22
9.92e-08,0.92,-0.22
9.94e-08,0.92,-0.22
9.96e-08,0.94,-0.22
9.98e-08,0.94,-0.22
1e-07,0.96,-0.22
1.002e-07,0.96,-0.22
1.004e-07,0.96,-0.22
1.006e-07,0.96,-0.22
1.008e-07,0.96,-0.22
1.01e-07,0.96,-0.22
1.012e-07,0.94,-0.22
1.014e-07,0.94,-0.22
1.016e-07,0.94,-0.22
1.018e-07,0.94,-0.22
1.02e-07,0.94,-0.2
1.022e-07,0.92,-0.2
1.024e-07,0.92,-0.2
1.026e-07,0.92,-0.2
1.028e-07,0.92,-0.2
1.03e-07,0.92,-0.2
1.032e-07,0.92,-0.22
1.034e-07,0.92,-0.22
1.036e-07,0.92,-0.22
1.038e-07,0.92,-0.22
1.04e-07,0.94,-0.22
1.042e-07,0.94,-0.22
1.044e-07,0.94,-0.22
1.046e-07,0.94,-0.22
1.048e-07,0.94,-0.22
1.05e-07,0.94,-0.2
1.052e-07,0.94,-0.2
1.054e-07,0.94,-0.2
1.056e-07,0.94,-0.2
1.058e-07,0.94,-0.2
1.06e-07,0.94,-0.18
1.062e-07,0.94,-0.18
1.064e-07,0.94,-0.18
1.066e-07,0.94,-0.18
1.068e-07,0.94,-0.18
1.07e-07,0.94,-0.18
1.072e-07,0.94,-0.18
1.074e-07,0.94,-0.18
1.076e-07,0.94,-0.18
1.078e-07,0.94,-0.18
1.08e-07,0.94,-0.16
