CH1,CH2,CH3
-2.292e-07,-1.02,-0.98
-2.288e-07,-1.02,-0.98
-2.284e-07,-1.02,-0.98
-2.28e-07,-1.02,-0.98
-2.276e-07,-1,-0.98
-2.272e-07,-1.02,-0.98
-2.268e-07,-1.02,-0.98
-2.264e-07,-1.02,-0.98
-2.26e-07,-1.02,-0.98
-2.256e-07,-1.02,-0.98
-2.252e-07,-1.02,-0.98
-2.248e-07,-1.02,-0.98
-2.244e-07,-1.02,-0.98
-2.24e-07,-1.02,-0.98
-2.236e-07,-1.02,-0.98
-2.232e-07,-1.02,-0.98
-2.228e-07,-1.02,-0.98
-2.224e-07,-1,-0.96
-2.22e-07,-1,-0.96
-2.216e-07,-1,-0.96
-2.212e-07,-1.02,-0.98
-2.208e-07,-1.02,-0.98
-2.204e-07,-1.02,-0.98
-2.2e-07,-1.02,-0.98
-2.196e-07,-1,-0.98
-2.192e-07,-1.02,-0.98
-2.188e-07,-1.02,-0.98
-2.184e-07,-1.02,-0.98
-2.18e-07,-1.04,-0.98
-2.176e-07,-1.02,-0.98
-2.172e-07,-1.02,-0.98
-2.168e-07,-1.02,-0.98
-2.164e-07,-1,-0.96
-2.16e-07,-1.02,-0.96
-2.156e-07,-1.02,-0.96
-2.152e-07,-1.04,-0.98
-2.148e-07,-1.04,-0.98
-2.144e-07,-1.04,-0.98
-2.14e-07,-1.04,-0.98
-2.136e-07,-1.02,-0.98
-2.132e-07,-1.02,-0.98
-2.128e-07,-1.02,-0.98
-2.124e-07,-1.02,-0.98
-2.12e-07,-1.02,-0.98
-2.116e-07,-1.02,-0.98
-2.112e-07,-1.02,-0.98
-2.108e-07,-1.02,-0.98
-2.104e-07,-1.02,-0.96
-2.1e-07,-1.02,-0.98
-2.096e-07,-1.02,-0.98
-2.092e-07,-1.02,-1
-2.088e-07,-1.02,-1
-2.084e-07,-1,-1
-2.08e-07,-1,-1
-2.076e-07,-1,-0.98
-2.072e-07,-1.02,-0.98
-2.068e-07,-1.02,-0.98
-2.064e-07,-1.02,-0.98
-2.06e-07,-1.02,-0.98
-2.056e-07,-1,-0.96
-2.052e-07,-1,-0.98
-2.048e-07,-1,-0.98
-2.044e-07,-1,-0.98
-2.04e-07,-1,-0.98
-2.036e-07,-1,-0.98
-2.032e-07,-1,-0.98
-2.028e-07,-1,-0.98
-2.024e-07,-1.02,-0.98
-2.02e-07,-1.02,-0.98
-2.016e-07,-1.02,-0.98
-2.012e-07,-1.04,-0.98
-2.008e-07,-1.02,-0.98
-2.004e-07,-1.02,-0.98
-2e-07,-1.02,-0.98
-1.996e-07,-1,-0.98
-1.992e-07,-1.02,-1
-1.988e-07,-1.02,-1
-1.984e-07,-1.02,-1
-1.98e-07,-1.04,-1
-1.976e-07,-1.02,-0.98
-1.972e-07,-1.02,-0.98
-1.968e-07,-1.02,-0.98
-1.964e-07,-1.02,-0.98
-1.96e-07,-1.02,-0.98
-1.956e-07,-1.02,-0.96
-1.952e-07,-1.02,-0.96
-1.948e-07,-1.02,-0.96
-1.944e-07,-1.02,-0.98
-1.94e-07,-1.02,-0.98
